DateTime,Home,BI,BO,DW,HP,PV,SE,SI,WM,proposition
2016-04-01 21:45:00,2,0.0,560.0,0.0,0.0,32.0,0.0,1252.0,0.0,ZIH
2016-04-01 22:00:00,2,0.0,480.0,0.0,40.0,8.0,36.0,880.0,0.0,ZIH
2016-04-01 22:15:00,2,0.0,320.0,0.0,40.0,4.0,0.0,4.0,0.0,ZIH
2016-04-01 22:30:00,2,0.0,480.0,0.0,80.0,0.0,12.0,28.0,0.0,ZIH
2016-04-01 22:45:00,2,0.0,560.0,0.0,40.0,4.0,4.0,8.0,0.0,ZIH
2016-04-01 23:00:00,2,40.0,360.0,0.0,80.0,0.0,0.0,344.0,0.0,ZIH
2016-04-01 23:15:00,2,40.0,40.0,0.0,40.0,4.0,0.0,732.0,0.0,ZIH
2016-04-01 23:30:00,2,80.0,40.0,0.0,80.0,0.0,4.0,980.0,0.0,ZIH
2016-04-01 23:45:00,2,120.0,40.0,0.0,40.0,4.0,0.0,3308.0,0.0,ZIH
2016-04-02 00:00:00,2,80.0,40.0,0.0,80.0,0.0,0.0,724.0,0.0,ZIH
